Row.names,Class,Probability,Group,p1p1x,p2p2x,h_cgvc,ang_NHs,ang_CHs,dist_NH,dist_CH,h_scvc,DFGStatus
4O0U_A,other,0.867,,0.921677172,-0.069180176,0.701472646,63.98273719,49.92737978,14.35168934,9.144569397,0.834535584,2
4O0V_A,cidi,0.999,,0.890741944,0.906585515,0.954531124,37.31354468,16.0704738,11.97394562,9.085267067,0.97968063,1
4O0W_A,cidi,0.999,,0.839331508,0.886195719,0.975397148,41.15826278,37.48643431,13.58116817,8.408698082,0.987953143,1
4O0X_A,cidi,1,,0.903113306,0.91134125,0.953370007,45.30046323,10.26576986,10.69771957,8.511039734,0.978986615,1
4O0Y_A,cidi,1,,0.894171178,0.916579664,0.956145745,30.5903019,15.20606005,10.25584316,8.291863441,0.971792252,1
4O21_A,cidi,0.979,,0.938337743,0.877819717,0.986598066,25.99575427,21.5549612,11.50832462,7.870110989,0.998112908,1
4O22_A,cidi,1,,0.93414396,0.893013239,0.980462033,24.24846028,22.37199195,11.47442245,8.064970016,0.995030704,1
4O27_B,cidi,1,,0.919008315,0.914406657,0.983298647,23.87891949,24.32770515,11.49836159,8.1409235,0.996165121,1
4O2P_A,codi,0.476,,0.475905776,0.493211269,0.629992381,49.00587811,44.98197931,12.92030334,8.748383522,0.621466962,1
4O38_A,cidi,1,,0.322341889,0.935146689,0.978705056,29.09166014,24.52029326,11.33453655,8.298350334,0.986189486,1
4O6E_A,cidi,1,,0.909154654,0.914929688,0.966349786,29.44765822,26.15052341,11.99987793,6.860361576,0.954125605,1
4O6L_A,cidi,0.987,,0.868502378,0.719964385,0.937475244,34.30575739,12.57599541,12.48934937,7.496743679,0.907855436,1
4O91_A,cido,1,,-0.711090267,-0.789657593,0.98501389,25.80977668,39.41746807,10.70309544,9.729729652,0.996345098,0
4OBO_A,codi,0.948,,0.88684684,0.833274901,0.47228649,114.2849878,159.8317879,13.74855995,13.42327595,0.42551603,1
4OBP_A,cidi,1,,0.931819022,0.901894152,0.966770219,27.41476803,33.61644417,10.22081089,8.505789757,0.988885955,1
4OBQ_A,cidi,0.457,,0.882418454,0.783610106,0.791743569,75.23314628,105.9907089,12.39237022,11.74510384,0.90161271,1
4OGR_A,cidi,0.999,,0.890871465,0.883556783,0.959149378,24.68347682,12.50841687,11.35444832,7.795999527,0.976104166,1
4OH4_A,cidi,1,,0.905389011,0.923772752,0.998661005,28.87010589,13.73730254,11.24788284,7.766523361,0.977910761,1
4ONA_A,codi,0.986,,0.244765386,0.512223303,0.55637915,154.9253967,109.6737681,15.96222019,12.4541111,0.468474916,1
4OR5_A,cidi,1,,0.944488406,0.909104884,0.993421536,33.72111967,21.11546655,11.55777168,7.942778111,0.997324815,1
4OT5_A,codi,0.883,,0.140460998,0.66023308,0.544309501,44.76917974,7.194742087,16.20236969,12.8643446,0.418472914,1
4OT6_A,codi,0.991,,0.206728384,0.63273102,0.116797677,153.4860759,124.4497917,16.73172951,13.20517063,0.2787564,1
4OTD_A,cidi,0.955,,0.8365224,0.928692758,0.98741508,29.97370076,27.61961313,12.21608067,9.46928215,0.99933918,1
4OTF_A,codi,0.985,,0.162187293,0.670984447,0.106525132,100.310602,94.4856124,17.60458755,14.63902187,0.24817978,1
4OTG_A,cidi,1,,0.8857041,0.938228488,0.993896029,33.46395232,18.22147845,11.91512585,8.785277367,0.996555747,1
4OTH_A,cidi,0.936,,0.682511151,0.701279759,0.989581091,32.94596822,34.75121913,12.23591328,9.461260796,0.999888713,1
4OTI_A,cidi,0.944,,0.28665325,0.645720959,0.986073148,40.01692853,23.15755269,12.1302557,8.859874725,0.997261569,1
4OTQ_A,codi,0.988,,0.157340512,0.645352066,0.556318403,157.5338139,103.0244664,16.20648575,12.83420086,0.425686159,1
4OTW_A,codi,0.966,,0.744195402,0.832342565,0.669552442,112.3497101,99.45584861,16.47667313,13.63492203,0.751406849,1
4OUC_A,cidi,1,,0.904325545,0.930991352,0.996313721,29.80002974,21.42208947,11.77135754,8.155181885,0.987338239,1
4OW8_A,codi,0.67,,0.2709952,0.759585142,0.47459163,108.3829707,66.87607938,14.24524021,9.257779121,0.393178119,1
4P2K_A,cidi,0.977,,0.694215238,0.92303139,0.849160995,54.69901437,20.22046692,11.87438679,7.394036293,0.896919118,1
4P5Q_A,cidi,1,,0.929028928,0.930695891,0.941234149,46.04550014,18.77097714,10.93662357,7.701182842,0.971381004,1
4P5Z_A,cido,0.953,,-0.740326762,-0.793018758,0.98060409,36.58398372,31.32152143,11.02662849,8.52664566,0.994159123,0
4P7E_A,cidi,0.995,,0.85514015,0.940190792,0.961198954,52.66961089,19.9462466,10.91757774,9.075318336,0.977222394,1
4P90_A,cidi,1,,0.945050001,0.926828265,0.974502919,40.69295543,17.00373975,13.44039726,8.058954239,0.993798294,1
4PDO_A,cidi,0.995,,0.947092354,0.928163111,0.953014292,33.49825917,29.18062037,10.6379509,8.022325516,0.910447936,1
4PDP_A,cidi,0.998,,0.633182645,0.925786436,0.951548741,30.67887413,20.60861189,12.3755722,8.359306335,0.971968348,1
4PDS_A,cidi,1,,0.569904804,0.909059942,0.981594749,40.45268149,19.0592191,11.80405712,7.766624928,0.94365652,1
4PF4_A,cidi,1,,0.93071264,0.922157347,0.992076184,34.19886378,16.4828935,11.66570377,8.697863579,0.999593273,1
4PL3_A,codi,0.985,,0.277769148,0.818995059,0.352069661,140.8598156,88.9597069,18.30101395,12.44344521,0.509604298,1
4PL4_A,codi,0.975,,0.106169529,0.775585115,0.360889409,139.9386765,88.38074214,18.45306587,12.67655087,0.523909252,1
4PL5_A,codi,0.987,,0.282708347,0.793219149,0.389387768,136.2799447,87.38375144,18.18778992,12.18215942,0.532743556,1
4PMM_A,cido,0.979,,-0.687464535,-0.799117565,0.932854306,45.48219157,22.88055593,11.84213257,10.59799194,0.973323613,0
4PMP_A,cido,0.93,,-0.686276019,-0.663863361,0.977185263,24.77722029,36.10539211,12.12694836,11.50653934,0.95193851,0
4PMS_A,cido,0.932,,-0.686409354,-0.800749123,0.932976976,23.02023712,23.11170542,12.02888107,11.58165073,0.96410392,0
4PMT_A,cidi,0.997,,0.805557728,0.915409327,0.931946013,43.93999148,34.64455672,12.16919708,9.022926331,0.987488857,1
4PNI_A,cidi,1,,0.860010386,0.906198382,0.986893262,48.10986378,15.17179419,12.09607792,8.658435822,0.999104931,1
4PNK_A,cidi,1,,0.866751373,0.915798068,0.917870352,33.23721885,19.38516337,11.44626141,7.539526463,0.937677557,1
4PP7_A,codi,0.958,,0.375977933,0.786426842,0.59766617,113.308203,98.51937498,13.70133591,11.83995438,0.577133894,1
4PP9_A,cidi,0.518,,0.187368125,0.867631018,0.788504516,57.16278424,31.81919944,11.98562145,7.730570316,0.808335452,1
4PPA_A,codi,0.99,,0.336723298,0.794104159,0.500677331,149.9226798,116.5697349,14.55003548,12.33871555,0.634510879,1
4PPB_A,codi,0.779,,0.616200864,0.881609797,0.512801565,132.4028167,102.344426,14.4918232,12.71041489,0.658379468,1
4PPC_A,codi,0.761,,0.63226378,0.890057445,0.129865444,162.5630268,100.4253581,14.7415123,13.24265957,0.368052505,1
4PQN_A,cidi,0.933,,0.561198354,0.793449163,0.963657628,77.46437207,19.34026433,11.72648335,8.144701958,0.981416304,1
4PRJ_A,cidi,1,,0.825418115,0.925312579,0.974499528,42.5052762,16.43275421,12.50901794,8.519762993,0.996227797,1
4PTC_A,cidi,1,,0.924051106,0.921012223,0.976059448,40.08265546,16.07758305,11.6023674,8.542003632,0.997417428,1
4PTE_A,cidi,1,,0.959445536,0.923321247,0.985484667,51.84488752,24.57012231,11.2140646,8.639602661,0.999469501,1
4PTG_A,cidi,1,,0.957232177,0.930147231,0.979108906,21.73276015,20.48994133,11.07480049,8.267608643,0.994737665,1
4PUZ_A,cidi,1,,0.405702174,0.932785392,0.947334743,44.01897253,12.15379102,10.75549698,7.451820374,0.982257073,1
4PV0_A,cidi,1,,0.924004793,0.93354702,0.958689213,43.79328251,22.72924188,11.2217598,8.064603806,0.987008717,1
4PWN_A,codi,0.753,,0.230156779,0.905497611,0.613218613,145.0228858,96.59633001,16.1946888,12.51473999,0.697061454,1
4PX6_A,cidi,0.981,,0.272966117,0.921635568,0.959951043,36.48614013,14.8894622,10.57527828,8.033372879,0.988865391,1
4PY1_A,cidi,0.945,,0.903939247,0.933416247,0.943343075,46.41871006,26.24646636,10.71379662,9.435928345,0.978711407,1
4Q2A_A,codi,0.756,,0.260839224,0.908614039,0.53505969,146.0627806,96.58867807,16.49126244,12.87353897,0.649364409,1
4Q5J_A,cidi,1,,0.886416018,0.916296661,0.999494008,43.25046839,16.99995102,11.17713451,7.912620544,0.967443605,1
4Q9Z_A,cidi,1,,0.375551343,0.935271442,0.98344697,40.19209942,19.01121444,11.56483459,7.275815964,0.990222927,1
4QD6_A,codi,0.981,,0.247049078,0.831787109,0.441352212,124.4266932,114.5723528,14.54842281,12.83233833,0.541692453,1
4QFG_A,cidi,0.996,,0.697718799,0.882503569,0.982652992,56.14526668,13.92386964,11.49328518,8.603347778,0.989434819,1
4QFR_A,cidi,0.916,,0.708187521,0.891251802,0.961454296,87.03856179,33.9437122,12.27558994,10.25956345,0.9886527,1
4QFS_A,cidi,0.918,,0.756031513,0.902282298,0.966596925,96.27775014,34.93111768,12.36769581,10.21683216,0.99416876,1
4QML_A,cidi,1,,0.90442431,0.934521198,0.965805782,34.11341829,27.44664619,11.73229599,7.458683968,0.98377638,1
4QMM_A,cidi,1,,0.911110401,0.926202238,0.967894014,39.86124924,25.22021225,11.71617031,7.845580578,0.990389235,1
4QMN_A,cidi,0.999,,0.927311659,0.924297571,0.978029791,34.83458241,28.51711663,12.33862209,8.387364388,0.991902426,1
4QMO_A,cidi,0.994,,0.918249846,0.919148266,0.981803234,55.40218323,28.1909629,12.08900833,8.470239639,0.996696692,1
4QMP_A,cidi,1,,0.901995301,0.914294899,0.979668017,40.92615355,26.69715917,11.56563091,8.088183403,0.995754252,1
4QMQ_A,cidi,1,,0.924128294,0.918109536,0.954705596,42.77709811,22.47140533,11.45624161,8.036595345,0.988153192,1
4QMS_A,cidi,0.998,,0.924476326,0.929157019,0.979797559,61.50698866,28.79453338,12.2247963,8.492506981,0.995142903,1
4QMT_A,cidi,1,,0.926595747,0.940390885,0.955888491,25.31429828,27.63147344,11.2998991,7.244503021,0.974033996,1
4QMU_A,cidi,0.999,,0.422396004,0.93786329,0.964008154,24.06231941,26.0064224,11.23895836,7.457023144,0.977795337,1
4QMV_A,cidi,1,,0.915215015,0.925230801,0.961254804,32.05354676,21.60664025,12.04614449,7.957662106,0.988954113,1
4QMW_A,cidi,1,,0.914300323,0.940472782,0.961350776,25.72234954,26.3051751,11.11847973,7.341660976,0.967479222,1
4QMX_A,cidi,1,,0.918668926,0.924425602,0.966069641,31.2283946,24.00195274,11.63773251,8.07283783,0.981284905,1
4QMY_A,cidi,1,,0.939796567,0.92866236,0.981468828,37.10451847,30.84402608,11.36401463,8.313300133,0.993663574,1
4QMZ_A,cidi,0.999,,0.94439441,0.939949393,0.960254086,36.72644177,22.86015109,11.53346634,7.442914486,0.973159571,1
4QNA_A,cidi,1,,0.855118692,0.933595657,0.968162401,28.73083312,24.17770954,11.4522295,7.839295864,0.982339252,1
4QO9_A,cidi,0.999,,0.933070004,0.924461961,0.89525437,28.36443802,22.38086946,12.00674152,6.990218639,0.922767269,1
4QOX_A,codi,0.915,,0.214275733,0.381983787,0.602582623,151.8181871,97.34140556,16.38596153,12.64323711,0.523883594,1
4QP2_A,cidi,0.999,,0.896824419,0.912817955,0.943373233,22.39195089,29.09504926,12.61152077,6.839988232,0.958518329,1
4QP3_A,cidi,1,,0.939282477,0.915936232,0.928292418,32.99717786,22.37902482,12.13023853,6.870604515,0.960147669,1
4QP4_A,cidi,1,,0.912803531,0.921440244,0.983069655,26.52323469,25.80724863,11.67923641,6.715213776,0.977884832,1
4QP6_A,cidi,0.999,,0.943189859,0.918025255,0.916386514,33.12709972,21.92461798,12.45903111,6.976214409,0.95374109,1
4QP7_A,cidi,1,,0.905535936,0.923153162,0.974622725,41.98913619,3.386003277,11.62550831,6.914391994,0.968125761,1
4QP8_A,cidi,1,,0.906603217,0.908696353,0.974175654,14.6323398,26.69313828,11.83827686,6.974778175,0.961506306,1
4QP9_A,cidi,1,,0.873421311,0.923251271,0.962842218,17.82107012,20.44248257,12.05495071,7.439688206,0.972764425,1
4QPA_A,cidi,1,,0.93826586,0.919703662,0.929761589,23.59697352,12.56979805,12.1319437,7.086318493,0.968953759,1
4QPM_A,cidi,1,,0.935510933,0.934267342,0.952072367,31.46435672,10.10228211,10.45498848,7.723827362,0.97481357,1
4QPS_A,cidi,0.962,,0.925321579,0.913129091,0.974347685,42.94925674,25.17583973,11.19883347,9.301029205,0.99735825,1
4QT1_A,cidi,0.988,,0.930667818,0.912464857,0.965473622,46.29734217,16.86267431,10.41679192,9.16737175,0.984689884,1
4QTA_A,cidi,1,,0.945844352,0.928400815,0.974523936,14.7525879,30.73067284,12.14037132,6.67259264,0.948323747,1
4QTB_A,cidi,1,,0.938795328,0.927007616,0.969520266,14.30027441,29.26444725,12.21245098,6.81272459,0.951476681,1
4QTC_A,cidi,1,,0.958787203,0.902954459,0.99537132,34.40160374,36.96034314,11.66972351,8.492053986,0.985305598,1
4QTD_A,cidi,0.903,,0.795738041,0.547697544,0.828512407,39.09050935,33.34534349,12.10550594,7.22899437,0.897096584,1
4QTE_A,cidi,1,,0.947827995,0.917712092,0.954355886,29.85204325,21.90595198,12.09939575,7.59744072,0.97210129,1
4QYE_A,cidi,1,,0.914532006,0.928036332,0.995939823,38.54685526,27.53970228,11.47684193,8.408824921,0.998070492,1
4QYF_A,cidi,1,,0.914104939,0.927051663,0.993060557,38.70481974,27.63864533,11.46672916,8.336917877,0.998629503,1
4QYG_A,cidi,1,,0.923675716,0.927821934,0.982610747,38.18060774,24.06734903,11.31728935,8.341879845,0.996248265,1
4QYH_A,cidi,1,,0.893881679,0.932253957,0.990056301,33.12827659,23.79297598,11.06890488,8.377156258,0.998847693,1
4QYY_A,cidi,1,,0.938351154,0.925108373,0.965187452,22.08316657,28.57303597,12.04877567,6.715703964,0.946031776,1
4R1V_A,codi,0.942,,0.904724717,0.814367473,0.731745036,170.4667051,115.928908,15.71210384,13.73665714,0.754788418,1
4R1Y_A,codi,0.952,,0.907050073,0.852339387,0.491672582,111.4933357,85.25910797,16.7133503,13.47194767,0.443802565,1
4R3C_A,cidi,0.974,,0.323215425,0.763387918,0.985216796,10.27357955,50.30769976,11.86388683,8.880710602,0.996515968,1
4R3P_A,cidi,1,,0.904390037,0.93725723,0.966860314,40.41254153,21.84834734,12.43929577,7.88520956,0.971041833,1
4R3R_A,cidi,1,,0.906974196,0.931393743,0.944317953,40.86486331,16.05027825,12.22718716,7.71457386,0.980531805,1
4R5S_A,cidi,1,,0.910632908,0.910536945,0.941822771,37.65840354,27.30757025,11.96265316,8.800742149,0.94260997,1
4R5Y_A,cido,0.99,,-0.822589397,-0.875854433,0.998220477,48.21269157,13.06885563,11.41366673,9.936776161,0.993786182,0
4R8Q_A,cidi,1,,0.941054463,0.934472799,0.953884337,28.82132467,14.075965,10.38525009,7.862247944,0.973209756,1
4RA4_A,cidi,1,,0.359847456,0.933083177,0.987328611,29.60274617,17.12462464,11.60309601,7.146505356,0.987599954,1
4RA5_A,cidi,1,,0.475885034,0.931964517,0.984505426,34.76712767,21.7189758,11.39284611,7.106184006,0.989287785,1
4RBL_A,cidi,1,,0.899369657,0.915984333,0.970530905,43.67196342,25.42708341,11.28489113,8.226140022,0.970174984,1
4RC2_A,cidi,1,,0.930769682,0.92433393,0.976207331,36.88401052,26.13738859,11.32297993,8.225260735,0.978645517,1
4RC3_A,cidi,1,,0.912587702,0.910500526,0.96768436,47.88016682,29.36832873,11.45041752,8.260035515,0.973245656,1
4RC4_A,cidi,1,,0.879330635,0.921522915,0.968203433,49.70707395,25.45949782,11.19244289,8.188641548,0.974530737,1
4RED_A,codi,0.688,,0.936193705,0.51573652,0.758241968,87.43647234,82.97553324,14.67571735,12.02254105,0.852683914,1
4RER_A,cidi,0.955,,0.924595177,0.885660827,0.99032435,41.79413379,26.79103882,12.01761055,9.596351624,0.99921337,1
4REW_A,cidi,0.818,,0.873893619,0.872452378,0.964768674,116.4590693,56.26992205,13.24648094,10.88707161,0.970583188,1
4RFM_A,codi,0.982,,0.833466649,0.851682842,0.316621545,128.2797573,116.7332893,15.89021206,12.75115585,0.28983747,1
4RFY_A,codi,0.992,,0.15638575,0.653899968,0.541154279,157.0908869,97.45283592,16.13781738,12.85288048,0.407060342,1
4RFZ_A,codi,0.986,,0.143129528,0.661025405,0.554649022,162.5383309,94.72561562,16.16032219,13.0053215,0.417847121,1
4RG0_A,codi,0.989,,0.136547059,0.632986665,0.067453725,169.4802317,115.6319057,16.88267899,13.7902422,0.223769118,1
4RGJ_A,codi,0.954,,0.176230177,0.400437415,0.573047583,159.1876227,101.354537,16.53423691,12.61058331,0.580118131,1
4RIO_A,cidi,0.991,,0.928660333,0.922404289,0.979340363,58.93367798,6.488930865,10.21687603,9.096542358,0.992960801,1
4RIW_A,codi,0.938,,0.273622811,0.73179704,0.697017826,121.4928185,86.31052221,16.27377701,13.53381538,0.777412034,1
4RIW_B,cidi,1,,0.952843726,0.928456724,0.994506851,31.91259808,13.96265552,11.36811829,7.770304203,0.995913004,1
4RIX_A,codi,0.987,,0.340445191,0.814309716,0.613699629,135.6175474,108.1591684,16.17040825,13.47112083,0.690975535,1
4RIX_B,cidi,1,,0.953430653,0.938802779,0.997094012,32.69959034,17.8659743,11.28873062,7.851131916,0.998806846,1
4RIY_A,codi,0.969,,0.352870256,0.825969875,0.66839369,121.3247764,84.55413596,16.23456955,13.5373373,0.746375474,1
4RIY_B,cidi,1,,0.966794193,0.939961672,0.994682203,32.52051577,18.38622017,11.23175049,7.963486195,0.99929454,1
4RJ4_A,cidi,1,,0.900956452,0.932089925,0.944527718,25.96076574,16.02556838,11.19754314,7.898123741,0.985573515,1
4RJ5_A,cidi,1,,0.869645059,0.923124015,0.952883226,25.29198714,17.56740522,11.11959457,7.887104988,0.988019471,1
4RJ6_A,cidi,1,,0.850333512,0.930054367,0.945219244,37.77799089,20.50339589,11.13408089,8.017725945,0.983066794,1
4RJ7_A,cidi,1,,0.896012962,0.928391993,0.945407623,21.57359269,20.20199899,10.94535351,8.235530853,0.982747356,1
4RJ8_A,cidi,0.999,,0.815158129,0.927818179,0.957596313,39.92118946,20.02801061,11.06253624,7.989947796,0.990708645,1
4RLK_A,cidi,1,,0.88594383,0.934634805,0.991824424,23.65732645,15.37397361,12.14413548,8.474511147,0.996251871,1
4RLL_A,cidi,0.996,,0.890637159,0.922237039,0.994954517,54.95711589,20.61073179,11.71934795,8.432498932,0.993243842,1
4RLO_A,cidi,0.997,,0.869243622,0.935003638,0.969065295,68.76865258,15.93165186,10.44377995,8.050144196,0.988910128,1
4RMZ_A,cidi,1,,0.882327259,0.940959394,0.956727551,16.83402632,25.07294836,12.07957745,7.143420696,0.958717477,1
4RPV_A,cidi,0.999,,0.906754732,0.915034473,0.960744003,22.9370077,37.21681667,11.48177433,7.97787714,0.969458426,1
4RQK_A,cidi,1,,0.869457662,0.928005517,0.970947893,46.56219956,11.18605441,11.19560432,7.392002583,0.975945775,1
4RQV_A,cidi,1,,0.895513356,0.922710359,0.972306996,34.98312864,19.76322836,11.02132797,7.30840683,0.977607316,1
4RSS_A,cidi,1,,0.397724092,0.93193078,0.956063501,18.17385245,17.55239346,10.73720932,8.018108368,0.986855559,1
4RT7_A,cido,0.989,,-0.676393926,-0.626123786,0.96184975,61.59873984,6.072794301,10.27447319,10.16350555,0.990196863,0
4RVK_A,cidi,1,,0.899305463,0.929417908,0.986496544,33.56700855,12.73900117,11.11633873,8.19265461,0.997545358,1
4RVL_A,cidi,1,,0.905413151,0.923891246,0.98751266,45.56506682,11.18711007,11.15719509,8.271445274,0.996975525,1
4RVM_A,cidi,1,,0.902226567,0.926352322,0.990411796,36.52624369,15.88929498,11.07892704,8.238163948,0.997506049,1
4RVT_A,cidi,0.904,,0.867081761,0.810890615,0.961012766,36.53059364,27.81654953,11.58727932,9.942596436,0.970178577,1
4RX5_A,codi,0.986,,0.196117759,0.671110034,0.162432255,152.5685653,118.2712171,17.17331123,14.35834694,0.300299284,1
4RX7_A,cidi,0.972,,0.280326366,0.925876558,0.953205726,40.5494269,17.52052026,10.9077673,8.090719223,0.985895965,1
4RX8_A,cidi,0.903,,0.248198524,0.933823407,0.949359439,40.02017987,18.33779925,10.82790375,7.953128338,0.980690799,1
4RX9_A,cidi,0.974,,0.27978912,0.929929435,0.956816335,43.40375376,18.22040691,10.93256474,8.160945892,0.988154313,1
4RZV_A,codi,0.988,,0.65392375,0.829712629,0.433741848,124.9068963,90.25828424,14.58161545,13.03469467,0.592667914,1
4RZW_A,cido,0.997,,-0.832346022,-0.864092886,0.99995282,44.73476821,21.38867236,10.99711895,10.48008347,0.993189293,0
4S2Z_A,cidi,1,,0.940678298,0.928698242,0.954056893,37.67401033,15.66829322,12.98219585,7.252480507,0.968488397,1
4S30_A,cidi,0.998,,0.940514863,0.931544065,0.968037707,31.991029,21.54275774,12.62656116,6.907052994,0.922967615,1
4S31_A,cidi,0.998,,0.931160629,0.921065152,0.942117251,59.44545287,3.441924082,13.0190773,7.086399555,0.963034005,1
4S32_A,cidi,1,,0.934874892,0.92076385,0.939205327,33.73219888,11.23893264,12.47282505,6.613214493,0.959894381,1
4S33_A,cidi,0.998,,0.930989981,0.923908234,0.947244866,30.7201911,12.86548507,12.38442516,6.814259052,0.946685035,1
4S34_A,cidi,1,,0.929351568,0.931030333,0.952047408,33.90955794,10.88837782,12.54418659,6.887354374,0.973777086,1
4TKS_A,cidi,1,,0.946888387,0.93290478,0.953386747,41.69257433,18.64204214,11.31074715,7.925262451,0.986929871,1
4TL0_A,cidi,0.999,,0.879986405,0.907824397,0.99838458,48.99680794,17.24640405,12.47765064,8.941884041,0.988725207,1
4TN6_A,cidi,0.99,,0.875507295,0.926417053,0.860752404,23.26367006,21.3390063,11.27838612,7.657680511,0.914916441,1
4TNB_A,cidi,1,,0.348598629,0.896638632,0.974869711,26.81990257,27.68469661,11.56892204,7.410287857,0.985047108,1
4TND_A,cidi,1,,0.331844717,0.909240365,0.943999141,27.55627249,23.98682813,11.79601002,7.45862627,0.966129859,1
4TRL_A,cidi,0.996,,0.770956874,0.929989398,0.8726234,49.96549771,21.12710084,11.0795536,7.781138897,0.914041995,1
4TT7_A,cidi,1,,0.943175733,0.941915512,0.94143877,31.49259841,33.6028513,10.78083801,8.914723396,0.972574918,1
4TTH_B,cidi,1,,0.950990319,0.931342244,0.953835217,25.6725081,14.92977726,12.00520611,7.272963047,0.984975282,1
4TW9_A,cidi,0.993,,0.931390524,0.918233156,0.863447968,23.86820656,22.8848353,10.66751385,7.989745617,0.934823002,1
4TWC_A,cidi,0.992,,0.939011276,0.926911056,0.861200886,26.02005111,23.13672546,10.79720402,7.91256237,0.931219737,1
4TWN_A,cido,0.833,,-0.681910515,-0.2735762,0.987329981,42.26249183,26.62057707,10.60485744,9.845389366,0.999189298,0
4TWO_A,cidi,1,,0.917743206,0.938873768,0.938010086,39.48791399,14.66609439,10.82158184,7.330296993,0.976889037,1
4TWP_A,cidi,1,,0.914584398,0.938101053,0.964504876,38.52415572,29.52587067,10.58134556,8.785516739,0.987680887,1
4TXC_A,cidi,0.999,,0.921675086,0.908035338,0.998953085,38.95642699,23.04861653,11.91152763,9.015228271,0.998612229,1
4TY1_A,cidi,1,,0.933771849,0.908040166,0.937011793,30.90959513,17.36836754,10.76043415,7.476405621,0.952459915,1
4TYH_B,cidi,0.983,,0.854097009,0.93557322,0.999599823,28.26795075,49.47828728,13.02904606,9.102502823,0.998840307,1
4U0I_A,cido,0.997,,-0.658009768,-0.671873391,0.984646834,30.20334438,27.81725727,10.35072327,9.665688515,0.998170366,0
4U3Z_A,codi,0.93,,0.861717463,0.263351202,0.143127252,139.1296151,140.7918018,15.5989399,12.45663452,0.05687921,1
4U40_A,codi,0.881,,0.326527089,0.631270349,0.597927907,66.50191002,88.696383,13.72151852,11.01062298,0.724086888,1
4U41_A,codi,0.984,,0.684608221,0.624356687,0.427292861,87.56167553,137.9738896,13.98696136,13.70664597,0.378592199,1
4U42_A,cidi,0.782,,0.681064546,0.544620454,0.874870679,46.17637006,65.47029192,10.99411678,10.45033455,0.949065832,1
4U43_A,cidi,0.91,,0.724120319,0.65326333,0.95963934,25.90978661,39.65651878,11.89410305,9.636083603,0.977643287,1
4U44_A,cidi,1,,0.910696864,0.906662643,0.971100149,39.84228289,24.30492135,10.61996937,8.108922005,0.993520994,1
4U45_A,cidi,0.999,,0.922073245,0.913359046,0.956128728,31.94209388,21.68020705,10.72105408,7.934772968,0.986539662,1
4U5J_A,cidi,1,,0.935868263,0.911328256,0.969900718,39.93598481,20.34525093,10.50522232,7.742838383,0.991291401,1
4U6R_A,cidi,0.874,,0.826186299,0.932450116,0.810295005,48.96570565,35.51108619,13.1675396,9.611110687,0.904332479,1
4U79_A,cidi,0.919,,0.890473485,0.503984034,0.90682824,25.24484475,28.22780556,12.79408073,7.000879288,0.87127923,1
4U7Z_A,codi,0.991,,0.183648974,0.766215742,-0.194040427,137.8220524,133.2902022,16.1347084,13.97914886,-0.058110776,1
4U80_A,codi,0.979,,0.17147176,0.762891293,-0.161915812,79.31241867,75.59917217,16.17095184,14.12993622,-0.021644308,1
4U81_A,codi,0.986,,0.18915005,0.777415812,-0.123188413,87.72368099,86.91655932,16.14783287,13.85012722,0.016063942,1
4U8Z_A,cidi,1,,0.845402658,0.914098501,0.987982686,34.46091807,24.46746577,11.66423702,8.56306839,0.998890254,1
4U9A_A,cidi,0.944,,0.93700093,0.901043355,0.982208075,41.05755395,34.93871286,11.75479221,9.679793358,0.987027966,1
4UAK_A,cidi,1,,0.937682152,0.942618787,0.993692651,29.01858026,21.54182378,11.21855068,7.517935753,0.979104982,1
4UAL_A,cidi,1,,0.896017015,0.939774394,0.990165167,52.01419862,10.67643449,11.2711153,7.458849907,0.96760479,1
4UB7_A,cidi,0.995,,0.906134367,0.927066445,0.99265312,55.02375069,25.53040786,12.38972569,8.637435913,0.997806839,1
4UBA_A,cidi,1,,0.941581666,0.930287004,0.996225412,48.74221823,19.30430365,12.03270245,8.451338768,0.997330623,1
4UJ1_A,cidi,0.903,,0.251537144,0.882224202,0.981442917,50.73398914,21.07839027,11.67238903,8.227101326,0.996626334,1
4UJ2_A,cidi,0.826,,0.220621079,0.880524337,0.976693486,41.47462589,30.54821717,11.70352745,8.306633949,0.993651076,1
4UJ9_A,cidi,0.982,,0.529607058,0.877593815,0.982063672,44.13855238,14.63986821,11.61136913,8.115926743,0.996374991,1
4UJA_A,cidi,0.912,,0.2510764,0.8822698,0.974463945,46.10470102,11.21952166,11.69990826,8.201938629,0.993843876,1
4UJB_A,cidi,0.88,,0.252115011,0.872881174,0.981660484,44.82669373,26.34718209,11.76109123,8.228798866,0.995331744,1
4UMP_A,cidi,1,,0.9085024,0.923383117,0.946539477,40.08018632,16.68929793,11.99930573,6.910848618,0.96605256,1
4UMQ_A,cidi,0.984,,0.842475474,0.856779754,0.968206365,39.30927433,14.19946277,12.84469414,8.196335793,0.987894978,1
4UMR_A,cidi,0.891,,0.280007154,0.828850329,0.929103422,56.89670638,18.98740545,13.20914936,7.95168829,0.977649911,1
4UMT_A,other,0.776,,-0.734566867,0.543732464,0.701742659,87.91623217,49.19915842,14.09182835,9.115298271,0.628982018,2
4UN0_C,cidi,1,,0.840630054,0.917162299,0.965250824,35.03600527,21.81595558,11.79092979,8.358237267,0.985584433,1
