V1,V2,weight,V4
Metz_2011_0726,Metz_2011_0714,1.6686,chembl
Metz_2011_0747,Metz_2011_0714,1.5606,chembl
Metz_2011_0756,Metz_2011_0714,1.3716,chembl
Metz_2011_0727,Metz_2011_0714,1.521,chembl
Metz_2011_0730,Metz_2011_0714,1.4046,chembl
Metz_2011_0728,Metz_2011_0714,1.3506,chembl
Metz_2011_0734,Metz_2011_0724,2.5296,chembl
Metz_2011_0737,Metz_2011_0724,2.4384,chembl
Metz_2011_0732,Metz_2011_0724,2.3082,chembl
Metz_2011_0731,Metz_2011_0724,2.2044,chembl
Metz_2011_0733,Metz_2011_0724,2.1882,chembl
Metz_2011_0738,Metz_2011_0724,2.2134,chembl
Metz_2011_0735,Metz_2011_0724,2.1708,chembl
Metz_2011_0743,Metz_2011_0724,2.1102,chembl
Metz_2011_0736,Metz_2011_0724,2.0844,chembl
Metz_2011_0747,Metz_2011_0724,1.9026,chembl
Metz_2011_0741,Metz_2011_0724,2.0754,chembl
Metz_2011_0758,Metz_2011_0724,2.019,chembl
Metz_2011_0757,Metz_2011_0724,1.377,chembl
Metz_2011_0726,Metz_2011_0724,1.5222,chembl
Metz_2011_0728,Metz_2011_0724,1.4358,chembl
Metz_2011_0730,Metz_2011_0724,1.404,chembl
Metz_2011_0727,Metz_2011_0724,1.4454,chembl
Metz_2011_0741,Metz_2011_0726,1.6794,chembl
Metz_2011_0738,Metz_2011_0726,1.6542,chembl
Metz_2011_0732,Metz_2011_0726,1.6434,chembl
Metz_2011_0731,Metz_2011_0726,1.614,chembl
Metz_2011_0735,Metz_2011_0726,1.6014,chembl
Metz_2011_0747,Metz_2011_0726,1.602,chembl
Metz_2011_0758,Metz_2011_0726,1.5552,chembl
Metz_2011_0733,Metz_2011_0726,1.4724,chembl
Metz_2011_0756,Metz_2011_0726,1.4604,chembl
Metz_2011_0734,Metz_2011_0726,1.4478,chembl
Metz_2011_0743,Metz_2011_0726,1.4208,chembl
Metz_2011_0737,Metz_2011_0726,1.4004,chembl
Metz_2011_0736,Metz_2011_0726,1.3776,chembl
Metz_2011_0727,Metz_2011_0726,1.4052,chembl
Metz_2011_0730,Metz_2011_0727,2.1366,chembl
Metz_2011_0728,Metz_2011_0727,2.1948,chembl
Metz_2011_0741,Metz_2011_0727,1.5144,chembl
Metz_2011_0758,Metz_2011_0727,1.4832,chembl
Metz_2011_0732,Metz_2011_0727,1.5108,chembl
Metz_2011_0735,Metz_2011_0727,1.4718,chembl
Metz_2011_0731,Metz_2011_0727,1.533,chembl
Metz_2011_0733,Metz_2011_0727,1.4118,chembl
Metz_2011_0747,Metz_2011_0727,1.425,chembl
Metz_2011_0736,Metz_2011_0727,1.4082,chembl
Metz_2011_0734,Metz_2011_0727,1.4154,chembl
Metz_2011_0738,Metz_2011_0727,1.482,chembl
Metz_2011_0743,Metz_2011_0727,1.4028,chembl
Metz_2011_0737,Metz_2011_0727,1.4064,chembl
Metz_2011_0730,Metz_2011_0728,2.2278,chembl
Metz_2011_0747,Metz_2011_0728,1.5366,chembl
Metz_2011_0736,Metz_2011_0728,1.4562,chembl
Metz_2011_0732,Metz_2011_0728,1.4082,chembl
Metz_2011_0741,Metz_2011_0728,1.3932,chembl
Metz_2011_0738,Metz_2011_0728,1.3734,chembl
Metz_2011_0734,Metz_2011_0728,1.362,chembl
Metz_2011_0733,Metz_2011_0728,1.3524,chembl
Metz_2011_0731,Metz_2011_0728,1.3596,chembl
Metz_2011_0737,Metz_2011_0728,1.3506,chembl
Metz_2011_0747,Metz_2011_0730,1.4622,chembl
Metz_2011_0733,Metz_2011_0730,1.5396,chembl
Metz_2011_0741,Metz_2011_0730,1.419,chembl
Metz_2011_0734,Metz_2011_0730,1.4874,chembl
Metz_2011_0743,Metz_2011_0730,1.5294,chembl
Metz_2011_0732,Metz_2011_0730,1.3962,chembl
Metz_2011_0735,Metz_2011_0730,1.356,chembl
Metz_2011_0731,Metz_2011_0730,1.413,chembl
Metz_2011_0737,Metz_2011_0730,1.4778,chembl
Metz_2011_0738,Metz_2011_0730,1.3614,chembl
Metz_2011_0758,Metz_2011_0730,1.371,chembl
Metz_2011_0736,Metz_2011_0730,1.4028,chembl
Metz_2011_0732,Metz_2011_0731,2.6424,chembl
Metz_2011_0735,Metz_2011_0731,2.568,chembl
Metz_2011_0738,Metz_2011_0731,2.5176,chembl
Metz_2011_0741,Metz_2011_0731,2.3766,chembl
Metz_2011_0737,Metz_2011_0731,2.3646,chembl
Metz_2011_0734,Metz_2011_0731,2.214,chembl
Metz_2011_0758,Metz_2011_0731,2.1684,chembl
Metz_2011_0743,Metz_2011_0731,2.0958,chembl
Metz_2011_0733,Metz_2011_0731,1.9596,chembl
Metz_2011_0736,Metz_2011_0731,1.8618,chembl
Metz_2011_0747,Metz_2011_0731,1.524,chembl
Metz_2011_0741,Metz_2011_0732,2.6682,chembl
Metz_2011_0738,Metz_2011_0732,2.706,chembl
Metz_2011_0735,Metz_2011_0732,2.5698,chembl
Metz_2011_0734,Metz_2011_0732,2.2284,chembl
Metz_2011_0737,Metz_2011_0732,2.1708,chembl
Metz_2011_0758,Metz_2011_0732,2.1858,chembl
Metz_2011_0733,Metz_2011_0732,1.968,chembl
Metz_2011_0743,Metz_2011_0732,1.9176,chembl
Metz_2011_0736,Metz_2011_0732,1.8966,chembl
Metz_2011_0747,Metz_2011_0732,1.6014,chembl
Metz_2011_0756,Metz_2011_0732,1.3782,chembl
Metz_2011_0743,Metz_2011_0733,2.6688,chembl
Metz_2011_0734,Metz_2011_0733,2.5866,chembl
Metz_2011_0737,Metz_2011_0733,2.3172,chembl
Metz_2011_0758,Metz_2011_0733,2.2068,chembl
Metz_2011_0741,Metz_2011_0733,2.1804,chembl
Metz_2011_0736,Metz_2011_0733,2.1276,chembl
Metz_2011_0735,Metz_2011_0733,1.911,chembl
Metz_2011_0738,Metz_2011_0733,1.92,chembl
Metz_2011_0747,Metz_2011_0733,1.4898,chembl
Metz_2011_0737,Metz_2011_0734,2.6796,chembl
Metz_2011_0743,Metz_2011_0734,2.3148,chembl
Metz_2011_0738,Metz_2011_0734,2.1684,chembl
Metz_2011_0735,Metz_2011_0734,2.1558,chembl
Metz_2011_0736,Metz_2011_0734,2.025,chembl
Metz_2011_0758,Metz_2011_0734,2.0112,chembl
Metz_2011_0741,Metz_2011_0734,1.9962,chembl
Metz_2011_0747,Metz_2011_0734,1.5624,chembl
Metz_2011_0738,Metz_2011_0735,2.4594,chembl
Metz_2011_0741,Metz_2011_0735,2.3106,chembl
Metz_2011_0737,Metz_2011_0735,2.1096,chembl
Metz_2011_0758,Metz_2011_0735,2.2446,chembl
Metz_2011_0743,Metz_2011_0735,1.869,chembl
Metz_2011_0736,Metz_2011_0735,1.9392,chembl
Metz_2011_0747,Metz_2011_0735,1.6818,chembl
Metz_2011_0743,Metz_2011_0736,2.1156,chembl
Metz_2011_0737,Metz_2011_0736,2.0154,chembl
Metz_2011_0758,Metz_2011_0736,2.0916,chembl
Metz_2011_0741,Metz_2011_0736,1.953,chembl
Metz_2011_0738,Metz_2011_0736,1.8522,chembl
Metz_2011_0747,Metz_2011_0736,1.6158,chembl
Metz_2011_0743,Metz_2011_0737,2.5932,chembl
Metz_2011_0738,Metz_2011_0737,2.1132,chembl
Metz_2011_0758,Metz_2011_0737,1.9554,chembl
Metz_2011_0741,Metz_2011_0737,1.947,chembl
Metz_2011_0747,Metz_2011_0737,1.5078,chembl
Metz_2011_0741,Metz_2011_0738,2.4222,chembl
Metz_2011_0758,Metz_2011_0738,2.1042,chembl
Metz_2011_0743,Metz_2011_0738,1.8732,chembl
Metz_2011_0747,Metz_2011_0738,1.563,chembl
Metz_2011_0756,Metz_2011_0738,1.3878,chembl
Metz_2011_0758,Metz_2011_0741,2.3736,chembl
Metz_2011_0743,Metz_2011_0741,2.124,chembl
Metz_2011_0747,Metz_2011_0741,1.542,chembl
Metz_2011_0756,Metz_2011_0741,1.4034,chembl
Metz_2011_0758,Metz_2011_0743,2.1408,chembl
Metz_2011_0747,Metz_2011_0743,1.4394,chembl
Metz_2011_0758,Metz_2011_0747,1.557,chembl
Metz_2011_0758,Metz_2011_0756,1.4214,chembl
Metz_2011_0767,Metz_2011_0765,1.4874,chembl
Metz_2011_0789,Metz_2011_0765,1.3728,chembl
Metz_2011_0794,Metz_2011_0765,1.3524,chembl
Metz_2011_0768_0773,Metz_2011_0767,2.2944,chembl
Metz_2011_0789,Metz_2011_0767,2.088,chembl
Metz_2011_0794,Metz_2011_0767,2.016,chembl
Metz_2011_0778,Metz_2011_0767,1.4496,chembl
Metz_2011_0793,Metz_2011_0767,1.455,chembl
Metz_2011_0880,Metz_2011_0767,1.4382,chembl
Metz_2011_0893,Metz_2011_0767,1.407,chembl
Metz_2011_0841,Metz_2011_0767,1.3746,chembl
Metz_2011_0905,Metz_2011_0767,1.3506,chembl
Metz_2011_0790,Metz_2011_0768_0773,1.377,chembl
Metz_2011_0794,Metz_2011_0768_0773,1.6944,chembl
Metz_2011_0789,Metz_2011_0768_0773,1.6884,chembl
Metz_2011_0793,Metz_2011_0768_0773,1.3494,chembl
Metz_2011_0777,Metz_2011_0775,2.421,chembl
Metz_2011_0776,Metz_2011_0775,2.1528,chembl
Metz_2011_0777,Metz_2011_0776,2.5734,chembl
Metz_2011_0789,Metz_2011_0778,1.4802,chembl
Metz_2011_0794,Metz_2011_0778,1.4478,chembl
Metz_2011_0793,Metz_2011_0784,1.5672,chembl
Metz_2011_0792,Metz_2011_0784,1.4118,chembl
Metz_2011_0794,Metz_2011_0789,2.7348,chembl
Metz_2011_0793,Metz_2011_0789,1.5,chembl
Metz_2011_0790,Metz_2011_0789,1.437,chembl
Metz_2011_0792,Metz_2011_0789,1.3746,chembl
Metz_2011_0792,Metz_2011_0790,2.1324,chembl
Metz_2011_0793,Metz_2011_0790,1.9326,chembl
Metz_2011_0794,Metz_2011_0790,1.3638,chembl
Metz_2011_0793,Metz_2011_0792,2.085,chembl
Metz_2011_0794,Metz_2011_0793,1.422,chembl
Metz_2011_0856,Metz_2011_0800,1.8642,chembl
Metz_2011_0858_0862,Metz_2011_0800,1.4778,chembl
Metz_2011_0843,Metz_2011_0800,1.6536,chembl
Metz_2011_0838,Metz_2011_0800,1.3902,chembl
Metz_2011_0812,Metz_2011_0800,1.476,chembl
Metz_2011_0857,Metz_2011_0800,1.5396,chembl
Metz_2011_0866,Metz_2011_0800,1.4712,chembl
Metz_2011_0834,Metz_2011_0800,1.4634,chembl
Metz_2011_0859,Metz_2011_0800,1.4634,chembl
Metz_2011_0876,Metz_2011_0800,1.4934,chembl
Metz_2011_0855,Metz_2011_0800,1.587,chembl
Metz_2011_0937,Metz_2011_0800,1.5678,chembl
Metz_2011_0858_0862,Metz_2011_0812,2.4516,chembl
Metz_2011_0859,Metz_2011_0812,2.3334,chembl
Metz_2011_0866,Metz_2011_0812,2.1702,chembl
Metz_2011_0838,Metz_2011_0812,2.1336,chembl
Metz_2011_0837,Metz_2011_0812,2.0256,chembl
Metz_2011_0911,Metz_2011_0812,1.9236,chembl
Metz_2011_0898,Metz_2011_0812,1.785,chembl
Metz_2011_0917,Metz_2011_0812,1.716,chembl
Metz_2011_0834,Metz_2011_0812,1.6908,chembl
Metz_2011_0876,Metz_2011_0812,1.6632,chembl
Metz_2011_0857,Metz_2011_0812,1.5486,chembl
Metz_2011_0856,Metz_2011_0812,1.5318,chembl
Metz_2011_0855,Metz_2011_0812,1.5132,chembl
Metz_2011_0843,Metz_2011_0812,1.5018,chembl
Metz_2011_0937,Metz_2011_0812,1.4874,chembl
Metz_2011_0848,Metz_2011_0812,1.377,chembl
Metz_2011_0826,Metz_2011_0824,2.7618,chembl
Metz_2011_0924,Metz_2011_0824,2.6676,chembl
Metz_2011_0875,Metz_2011_0824,2.592,chembl
Metz_2011_0825_0891,Metz_2011_0824,2.3574,chembl
Metz_2011_0865,Metz_2011_0824,2.3742,chembl
Metz_2011_0895,Metz_2011_0824,2.2116,chembl
Metz_2011_0839,Metz_2011_0824,2.2602,chembl
Metz_2011_0896,Metz_2011_0824,1.5312,chembl
Metz_2011_1058,Metz_2011_0824,1.743,chembl
Metz_2011_0893,Metz_2011_0824,1.4322,chembl
Metz_2011_0864,Metz_2011_0824,1.3512,chembl
Metz_2011_0880,Metz_2011_0824,1.3908,chembl
Metz_2011_1056,Metz_2011_0824,1.6788,chembl
Metz_2011_0841,Metz_2011_0824,1.3974,chembl
Metz_2011_1054,Metz_2011_0824,1.6056,chembl
Metz_2011_0865,Metz_2011_0825_0891,2.346,chembl
Metz_2011_0826,Metz_2011_0825_0891,2.2974,chembl
Metz_2011_0895,Metz_2011_0825_0891,2.1678,chembl
Metz_2011_0875,Metz_2011_0825_0891,2.184,chembl
Metz_2011_0924,Metz_2011_0825_0891,2.1618,chembl
Metz_2011_0839,Metz_2011_0825_0891,2.2422,chembl
Metz_2011_0896,Metz_2011_0825_0891,1.4946,chembl
Metz_2011_1058,Metz_2011_0825_0891,1.7286,chembl
Metz_2011_0893,Metz_2011_0825_0891,1.425,chembl
Metz_2011_0880,Metz_2011_0825_0891,1.3812,chembl
Metz_2011_1056,Metz_2011_0825_0891,1.7388,chembl
Metz_2011_0841,Metz_2011_0825_0891,1.3866,chembl
Metz_2011_1054,Metz_2011_0825_0891,1.6152,chembl
Metz_2011_0924,Metz_2011_0826,2.5194,chembl
Metz_2011_0875,Metz_2011_0826,2.4624,chembl
Metz_2011_0865,Metz_2011_0826,2.2404,chembl
Metz_2011_0895,Metz_2011_0826,2.103,chembl
Metz_2011_0839,Metz_2011_0826,2.1294,chembl
Metz_2011_0896,Metz_2011_0826,1.455,chembl
Metz_2011_1056,Metz_2011_0826,1.794,chembl
Metz_2011_1058,Metz_2011_0826,1.647,chembl
Metz_2011_0893,Metz_2011_0826,1.3734,chembl
Metz_2011_1054,Metz_2011_0826,1.5564,chembl
Metz_2011_0876,Metz_2011_0834,2.5068,chembl
Metz_2011_0866,Metz_2011_0834,2.2806,chembl
Metz_2011_0856,Metz_2011_0834,2.1654,chembl
Metz_2011_0855,Metz_2011_0834,2.1828,chembl
Metz_2011_0857,Metz_2011_0834,2.1336,chembl
Metz_2011_0843,Metz_2011_0834,2.1366,chembl
Metz_2011_0937,Metz_2011_0834,2.064,chembl
Metz_2011_0848,Metz_2011_0834,1.884,chembl
Metz_2011_0858_0862,Metz_2011_0834,1.7316,chembl
Metz_2011_0859,Metz_2011_0834,1.692,chembl
Metz_2011_0838,Metz_2011_0834,1.5738,chembl
Metz_2011_0837,Metz_2011_0834,1.428,chembl
Metz_2011_0911,Metz_2011_0837,2.607,chembl
Metz_2011_0898,Metz_2011_0837,2.3094,chembl
Metz_2011_0917,Metz_2011_0837,2.1822,chembl
Metz_2011_0838,Metz_2011_0837,2.2446,chembl
Metz_2011_0859,Metz_2011_0837,2.1096,chembl
Metz_2011_0858_0862,Metz_2011_0837,2.1372,chembl
Metz_2011_0866,Metz_2011_0837,2.0394,chembl
Metz_2011_0852,Metz_2011_0837,1.6032,chembl
Metz_2011_0876,Metz_2011_0837,1.4868,chembl
Metz_2011_0858_0862,Metz_2011_0838,2.2464,chembl
Metz_2011_0866,Metz_2011_0838,2.163,chembl
Metz_2011_0859,Metz_2011_0838,2.16,chembl
Metz_2011_0911,Metz_2011_0838,2.085,chembl
Metz_2011_0898,Metz_2011_0838,1.881,chembl
Metz_2011_0917,Metz_2011_0838,1.8006,chembl
Metz_2011_0876,Metz_2011_0838,1.6242,chembl
Metz_2011_0857,Metz_2011_0838,1.473,chembl
Metz_2011_0843,Metz_2011_0838,1.4868,chembl
Metz_2011_0856,Metz_2011_0838,1.476,chembl
Metz_2011_0855,Metz_2011_0838,1.4016,chembl
Metz_2011_0937,Metz_2011_0838,1.3968,chembl
Metz_2011_0848,Metz_2011_0838,1.4094,chembl
Metz_2011_0852,Metz_2011_0838,1.365,chembl
Metz_2011_1058,Metz_2011_0839,2.2614,chembl
Metz_2011_0865,Metz_2011_0839,2.2842,chembl
Metz_2011_1056,Metz_2011_0839,1.9854,chembl
Metz_2011_1054,Metz_2011_0839,1.8954,chembl
Metz_2011_0895,Metz_2011_0839,2.0616,chembl
Metz_2011_0875,Metz_2011_0839,2.0742,chembl
Metz_2011_0924,Metz_2011_0839,2.0676,chembl
Metz_2011_0896,Metz_2011_0839,1.59,chembl
Metz_2011_0893,Metz_2011_0839,1.5126,chembl
Metz_2011_0864,Metz_2011_0839,1.4106,chembl
Metz_2011_0880,Metz_2011_0839,1.476,chembl
Metz_2011_0841,Metz_2011_0839,1.4706,chembl
Metz_2011_0893,Metz_2011_0841,2.7294,chembl
Metz_2011_0880,Metz_2011_0841,2.466,chembl
Metz_2011_0864,Metz_2011_0841,1.5366,chembl
Metz_2011_0865,Metz_2011_0841,1.4394,chembl
Metz_2011_0896,Metz_2011_0841,1.4658,chembl
Metz_2011_0898,Metz_2011_0841,1.4028,chembl
Metz_2011_0875,Metz_2011_0841,1.383,chembl
Metz_2011_0924,Metz_2011_0841,1.3638,chembl
Metz_2011_0895,Metz_2011_0841,1.359,chembl
Metz_2011_0906,Metz_2011_0841,1.4118,chembl
Metz_2011_0932,Metz_2011_0841,1.3602,chembl
Metz_2011_0937,Metz_2011_0843,2.727,chembl
Metz_2011_0855,Metz_2011_0843,2.637,chembl
Metz_2011_0876,Metz_2011_0843,2.1594,chembl
Metz_2011_0866,Metz_2011_0843,2.0256,chembl
Metz_2011_0857,Metz_2011_0843,2.0106,chembl
Metz_2011_0856,Metz_2011_0843,2.1828,chembl
Metz_2011_0848,Metz_2011_0843,1.7754,chembl
Metz_2011_0858_0862,Metz_2011_0843,1.5192,chembl
Metz_2011_0859,Metz_2011_0843,1.5258,chembl
Metz_2011_0876,Metz_2011_0848,2.2062,chembl
Metz_2011_0866,Metz_2011_0848,1.8366,chembl
Metz_2011_0855,Metz_2011_0848,1.7022,chembl
Metz_2011_0857,Metz_2011_0848,1.776,chembl
Metz_2011_0937,Metz_2011_0848,1.6914,chembl
Metz_2011_0856,Metz_2011_0848,1.8132,chembl
Metz_2011_0852,Metz_2011_0848,1.4808,chembl
Metz_2011_0858_0862,Metz_2011_0848,1.3908,chembl
Metz_2011_0859,Metz_2011_0848,1.3632,chembl
Metz_2011_0911,Metz_2011_0848,1.3608,chembl
Metz_2011_0898,Metz_2011_0852,2.1582,chembl
Metz_2011_0911,Metz_2011_0852,1.6608,chembl
Metz_2011_0876,Metz_2011_0852,1.5426,chembl
Metz_2011_0917,Metz_2011_0852,1.8228,chembl
Metz_2011_0937,Metz_2011_0855,2.547,chembl
Metz_2011_0876,Metz_2011_0855,2.0322,chembl
Metz_2011_0866,Metz_2011_0855,1.9242,chembl
Metz_2011_0857,Metz_2011_0855,1.9218,chembl
Metz_2011_0856,Metz_2011_0855,2.0724,chembl
Metz_2011_0858_0862,Metz_2011_0855,1.503,chembl
Metz_2011_0859,Metz_2011_0855,1.5138,chembl
Metz_2011_0866,Metz_2011_0856,2.0574,chembl
Metz_2011_0857,Metz_2011_0856,2.0808,chembl
Metz_2011_0876,Metz_2011_0856,2.148,chembl
Metz_2011_0937,Metz_2011_0856,2.064,chembl
Metz_2011_0858_0862,Metz_2011_0856,1.5492,chembl
Metz_2011_0859,Metz_2011_0856,1.5354,chembl
Metz_2011_0866,Metz_2011_0857,2.0712,chembl
Metz_2011_0876,Metz_2011_0857,2.1528,chembl
Metz_2011_0937,Metz_2011_0857,1.9014,chembl
Metz_2011_0858_0862,Metz_2011_0857,1.5474,chembl
Metz_2011_0859,Metz_2011_0857,1.5198,chembl
Metz_2011_0859,Metz_2011_0858_0862,2.6922,chembl
Metz_2011_0866,Metz_2011_0858_0862,2.2584,chembl
Metz_2011_0911,Metz_2011_0858_0862,2.022,chembl
Metz_2011_0898,Metz_2011_0858_0862,1.8318,chembl
Metz_2011_0917,Metz_2011_0858_0862,1.7634,chembl
Metz_2011_0937,Metz_2011_0858_0862,1.6644,chembl
Metz_2011_0876,Metz_2011_0858_0862,1.7166,chembl
Metz_2011_0866,Metz_2011_0859,2.2086,chembl
Metz_2011_0911,Metz_2011_0859,1.998,chembl
Metz_2011_0898,Metz_2011_0859,1.812,chembl
Metz_2011_0917,Metz_2011_0859,1.749,chembl
Metz_2011_0876,Metz_2011_0859,1.6752,chembl
Metz_2011_0937,Metz_2011_0859,1.5882,chembl
Metz_2011_0896,Metz_2011_0864,2.2914,chembl
Metz_2011_0893,Metz_2011_0864,1.5708,chembl
Metz_2011_0880,Metz_2011_0864,1.5558,chembl
Metz_2011_1055,Metz_2011_0864,1.7124,chembl
Metz_2011_0865,Metz_2011_0864,1.3914,chembl
Metz_2011_0875,Metz_2011_0865,2.3292,chembl
Metz_2011_0895,Metz_2011_0865,2.394,chembl
Metz_2011_0924,Metz_2011_0865,2.22,chembl
Metz_2011_0896,Metz_2011_0865,1.5144,chembl
Metz_2011_0893,Metz_2011_0865,1.4706,chembl
Metz_2011_0880,Metz_2011_0865,1.428,chembl
Metz_2011_1058,Metz_2011_0865,1.7646,chembl
Metz_2011_1054,Metz_2011_0865,1.6548,chembl
Metz_2011_1056,Metz_2011_0865,1.6944,chembl
Metz_2011_0876,Metz_2011_0866,2.3304,chembl
Metz_2011_0937,Metz_2011_0866,1.9086,chembl
Metz_2011_0911,Metz_2011_0866,1.9254,chembl
Metz_2011_0898,Metz_2011_0866,1.734,chembl
Metz_2011_0917,Metz_2011_0866,1.6716,chembl
Metz_2011_0924,Metz_2011_0875,2.4384,chembl
Metz_2011_0895,Metz_2011_0875,2.1018,chembl
Metz_2011_0896,Metz_2011_0875,1.4532,chembl
Metz_2011_0893,Metz_2011_0875,1.41,chembl
Metz_2011_0880,Metz_2011_0875,1.3638,chembl
Metz_2011_1058,Metz_2011_0875,1.608,chembl
Metz_2011_1054,Metz_2011_0875,1.5828,chembl
Metz_2011_1056,Metz_2011_0875,1.6128,chembl
Metz_2011_0937,Metz_2011_0876,2.025,chembl
Metz_2011_0911,Metz_2011_0876,1.4004,chembl
Metz_2011_0893,Metz_2011_0880,2.5962,chembl
Metz_2011_0898,Metz_2011_0880,1.4298,chembl
Metz_2011_0896,Metz_2011_0880,1.5072,chembl
Metz_2011_0924,Metz_2011_0880,1.3656,chembl
Metz_2011_0905,Metz_2011_0880,1.4244,chembl
Metz_2011_0909,Metz_2011_0880,1.3566,chembl
Metz_2011_0896,Metz_2011_0893,1.5198,chembl
Metz_2011_0898,Metz_2011_0893,1.4154,chembl
Metz_2011_0924,Metz_2011_0893,1.3902,chembl
Metz_2011_0895,Metz_2011_0893,1.3686,chembl
Metz_2011_0906,Metz_2011_0893,1.3824,chembl
Metz_2011_0905,Metz_2011_0893,1.3596,chembl
Metz_2011_0924,Metz_2011_0895,2.0364,chembl
Metz_2011_0896,Metz_2011_0895,1.4814,chembl
Metz_2011_1058,Metz_2011_0895,1.5906,chembl
Metz_2011_1056,Metz_2011_0895,1.6308,chembl
Metz_2011_1054,Metz_2011_0895,1.5564,chembl
Metz_2011_0924,Metz_2011_0896,1.4178,chembl
Metz_2011_1055,Metz_2011_0896,1.68,chembl
Metz_2011_0911,Metz_2011_0898,2.3952,chembl
Metz_2011_0917,Metz_2011_0898,2.5092,chembl
Metz_2011_0909,Metz_2011_0905,1.7268,chembl
Metz_2011_0907,Metz_2011_0905,1.7034,chembl
Metz_2011_0906,Metz_2011_0905,1.6278,chembl
Metz_2011_0924,Metz_2011_0905,1.362,chembl
Metz_2011_0907,Metz_2011_0906,2.55,chembl
Metz_2011_0909,Metz_2011_0906,2.3436,chembl
Metz_2011_0932,Metz_2011_0906,2.1432,chembl
Metz_2011_0909,Metz_2011_0907,2.2368,chembl
Metz_2011_0932,Metz_2011_0907,2.0394,chembl
Metz_2011_0932,Metz_2011_0909,2.0088,chembl
Metz_2011_0917,Metz_2011_0911,2.2194,chembl
Metz_2011_1058,Metz_2011_0924,1.6044,chembl
Metz_2011_1054,Metz_2011_0924,1.6032,chembl
Metz_2011_1056,Metz_2011_0924,1.5966,chembl
Metz_2011_1028,Metz_2011_1020,1.4238,chembl
Metz_2011_1056,Metz_2011_1054,2.244,chembl
Metz_2011_1058,Metz_2011_1054,1.5888,chembl
Metz_2011_1058,Metz_2011_1056,1.6656,chembl
Metz_2011_1060,Metz_2011_1059,2.4156,chembl
Metz_2011_1054,Metz_2011_1061,2.4792,nonspecific
Metz_2011_1056,Metz_2011_1061,2.5266,nonspecific
Metz_2011_0839,Metz_2011_1061,2.22,nonspecific
Metz_2011_1058,Metz_2011_1061,1.8582,nonspecific
Metz_2011_0824,Metz_2011_1061,1.7892,nonspecific
Metz_2011_0825_0891,Metz_2011_1061,1.7958,nonspecific
Metz_2011_0865,Metz_2011_1061,1.8072,nonspecific
Metz_2011_0826,Metz_2011_1061,1.7166,nonspecific
Metz_2011_0895,Metz_2011_1061,1.7028,nonspecific
Metz_2011_0875,Metz_2011_1061,1.692,nonspecific
Metz_2011_0924,Metz_2011_1061,1.6932,nonspecific
Metz_2011_0895,Metz_2011_1062,2.421,chembl
Metz_2011_1058,Metz_2011_1062,1.9842,chembl
Metz_2011_0824,Metz_2011_1062,1.7286,chembl
Metz_2011_0825_0891,Metz_2011_1062,1.6914,chembl
Metz_2011_0865,Metz_2011_1062,1.9014,chembl
Metz_2011_0826,Metz_2011_1062,1.6542,chembl
Metz_2011_0875,Metz_2011_1062,1.6638,chembl
Metz_2011_1059,Metz_2011_1062,1.377,chembl
Metz_2011_0924,Metz_2011_1062,1.608,chembl
Metz_2011_0839,Metz_2011_1062,1.6074,chembl
Metz_2011_1056,Metz_2011_1062,1.4046,chembl
Metz_2011_0824,Metz_2011_1064,2.2398,chembl
Metz_2011_0826,Metz_2011_1064,2.1156,chembl
Metz_2011_0924,Metz_2011_1064,2.1288,chembl
Metz_2011_0875,Metz_2011_1064,2.0598,chembl
Metz_2011_0865,Metz_2011_1064,1.8672,chembl
Metz_2011_0825_0891,Metz_2011_1064,1.8252,chembl
Metz_2011_0895,Metz_2011_1064,1.773,chembl
Metz_2011_1054,Metz_2011_1064,1.8246,chembl
Metz_2011_1056,Metz_2011_1064,1.8594,chembl
Metz_2011_0839,Metz_2011_1064,1.7166,chembl
Metz_2011_1058,Metz_2011_1064,1.4448,chembl
Metz_2011_0841,Metz_2011_1064,1.362,chembl
Metz_2011_1056,Metz_2011_1067,2.646,chembl
Metz_2011_1054,Metz_2011_1067,2.3622,chembl
Metz_2011_0839,Metz_2011_1067,2.0604,chembl
Metz_2011_1058,Metz_2011_1067,1.7292,chembl
Metz_2011_0826,Metz_2011_1067,1.7814,chembl
Metz_2011_0824,Metz_2011_1067,1.6866,chembl
Metz_2011_0825_0891,Metz_2011_1067,1.752,chembl
Metz_2011_0865,Metz_2011_1067,1.7076,chembl
Metz_2011_0895,Metz_2011_1067,1.6266,chembl
Metz_2011_0875,Metz_2011_1067,1.611,chembl
Metz_2011_0924,Metz_2011_1067,1.6062,chembl
Metz_2011_1058,Metz_2011_1070,1.6836,chembl
Metz_2011_0865,Metz_2011_1070,1.7022,chembl
Metz_2011_0924,Metz_2011_1070,1.6152,chembl
Metz_2011_0824,Metz_2011_1070,1.5534,chembl
Metz_2011_0825_0891,Metz_2011_1070,1.5222,chembl
Metz_2011_0875,Metz_2011_1070,1.5582,chembl
Metz_2011_0826,Metz_2011_1070,1.4982,chembl
Metz_2011_0895,Metz_2011_1070,1.6134,chembl
Metz_2011_0839,Metz_2011_1070,1.4028,chembl
Metz_2011_1054,Metz_2011_1070,1.4568,chembl
Metz_2011_1056,Metz_2011_1070,1.4526,chembl
Metz_2011_1058,Metz_2011_1071,1.5774,chembl
Metz_2011_0924,Metz_2011_1071,1.5222,chembl
